EST_STORECAP_MIN,EST_STORECAP_MEAN,EST_STORECAP_MAX,CAP_EST_METHOD,STORE_CAP_MIN,STORE_CAP_MEAN,STORE_CAP_MAX,CAP_CAL_METHOD,TOTAL_STORE_CAP,STORE_CAP_HCDAUGHTER,EST_CAP_ENT_PRESS,OBJECTID,FORMATION_ID,STORAGE_UNIT_ID,STORAGE_UNIT_NAME,ASSESS_UNIT_TYPE,PERIOD_MIN,COUNTRY
378.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,242,PT_F_20121113124038168,PT_S_20121114161205717,5A-1,Saline Aquifer without hydrocarbon fields,Cretaceous,Portugal
134.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,243,PT_F_20121113124038168,PT_S_20121114161953631,P-B1,Saline Aquifer without hydrocarbon fields,Triassic,Portugal
603.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,244,PT_F_20121114124022310,PT_S_20121114165832128,NL-A1,Saline Aquifer without hydrocarbon fields,,Portugal
240.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,245,PT_F_20121114124022310,PT_S_20121114170017744,Ca-1,Saline Aquifer without hydrocarbon fields,,Portugal
323.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,246,PT_F_20121114124022310,PT_S_20121114171910306,NL-A2,Saline Aquifer without hydrocarbon fields,,Portugal
335.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,247,PT_F_20121114124022310,PT_S_20121114172431636,NL-A3,Saline Aquifer without hydrocarbon fields,,Portugal
211.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,248,PT_F_20121114124022310,PT_S_20121114172623495,NL-A4,Saline Aquifer without hydrocarbon fields,Cretaceous,Portugal
68.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,249,PT_F_20121114124022310,PT_S_20121114172758237,NL-B2,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
157.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,250,PT_F_20121114124022310,PT_S_20121115104136520,NL-A5,Saline Aquifer without hydrocarbon fields,,Portugal
10.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,251,PT_F_20121114124022310,PT_S_20121115104304547,NL-B3,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
106.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,252,PT_F_20121114124022310,PT_S_20121115104505157,NL-A7,Saline Aquifer without hydrocarbon fields,Cretaceous,Portugal
10.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,253,PT_F_20121114124022310,PT_S_20121115105123093,Fa-1,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
5.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,254,PT_F_20121114124022310,PT_S_20121115105239942,NL-B5,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
1024.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,255,PT_F_20121114124022310,PT_S_20121115110543372,16A-1,Saline Aquifer without hydrocarbon fields,Cretaceous,Portugal
182.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,256,PT_F_20121114124154123,PT_S_20121115111013382,Alj-1,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
27.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,257,PT_F_20121114124154123,PT_S_20121115111129316,LO-A4,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
29.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,258,PT_F_20121114124310367,PT_S_20121115111319575,Go-1,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
15.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,259,PT_F_20121114124310367,PT_S_20121115111547202,SL-A4,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
19.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,260,PT_F_20121114124310367,PT_S_20121115113103010,SL-A2,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
22.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,261,PT_F_20121114124310367,PT_S_20121115113331094,Pe-1,Saline Aquifer without hydrocarbon fields,Late Triassic,Portugal
0.0,183.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,262,PT_F_20121114124431528,PT_S_20121115113511695,Im-1,Saline Aquifer without hydrocarbon fields,Early Cretaceous,Portugal
0.0,662.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,263,PT_F_20121114124431528,PT_S_20121115113732749,Im-1,Saline Aquifer without hydrocarbon fields,Upper-Middle Miocene,Portugal
86.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,264,PT_F_20121114124431528,PT_S_20121115113859268,A-A4,Saline Aquifer without hydrocarbon fields,Early Cretaceous,Portugal
38.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,265,PT_F_20121114124431528,PT_S_20121115114040729,Alg-1,Saline Aquifer without hydrocarbon fields,Early Cretaceous,Portugal
210.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,266,PT_F_20121114124431528,PT_S_20121115114208349,A-A2,Saline Aquifer without hydrocarbon fields,Early Cretaceous,Portugal
68.0,0.0,0.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,267,PT_F_20121114124431528,PT_S_20121115114327536,A-A1,Saline Aquifer without hydrocarbon fields,Early Cretaceous,Portugal
335.0,400.0,1343.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,268,RO_F_20121018105236206,RO_S_20121018105334546,Meotian Formation from Getic Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
994.3,1000.0,2485.6,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,269,RO_F_20121018105421026,RO_S_20121018105457206,Meotian Formation from Mio-Pliocene Subzone in Muntenia SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
1674.8,1800.0,6699.4,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,270,RO_F_20121018110000024,RO_S_20121018110013464,Middle Devonian Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Devonian,Romania
1325.0,1500.0,2208.0,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,271,RO_F_20121018110105635,RO_S_20121018110111235,Middle Jurassic Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Jurassic,Romania
2194.4,2400.0,4388.8,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,272,RO_F_20121018110153285,RO_S_20121018110202326,Miocene from Pannonian Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
676.4,800.0,2705.6,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,273,RO_F_20121018110221773,RO_S_20121018110229053,Pliocene Formation from Pannonian Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
1355.7,1500.0,12906.3,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,274,RO_F_20121018110322201,RO_S_20121018110329934,Pontian Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
912.4,1000.0,1459.8,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,275,RO_F_20121018110406427,RO_S_20121018110413097,Sarmatian Formation from Moesian Platform SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
6319.8,800.0,1239.6,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,276,RO_F_20121018110532335,RO_S_20121018110540009,Sarmatian Formation from North-Dobroudjan Promontory SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
810.2,1000.0,3240.6,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,277,RO_F_20121018110912872,RO_S_20121018110919412,Sarmatian Formation from Getic Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
2696.8,3000.0,5393.5,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,278,RO_F_20121018110957022,RO_S_20121018111003040,Sarmatian Formation from Transylvanian Depression SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
234.4,300.0,937.7,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,279,RO_F_20121018111058243,RO_S_20121018111107030,Upper Burdigalian from Mio-Pliocene Subzone in Muntenia SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
1234.9,1400.0,4939.8,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,280,RO_F_20121018112250180,RO_S_20121018112436925,Silurian Formation from Moldavian Platform SU,Saline Aquifer without hydrocarbon fields,Silurian,Romania
603.2000000000002,700.0,2412.8,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,281,RO_F_20121018120046907,RO_S_20121018120911796,Sarmatian Formation from Moldavian Platform SU,Saline Aquifer with hydrocarbon fields,Neogene,Romania
242.3,400.0,969.3,Pore vol and storage eff coefficient limited by trap vol,0.0,0.0,0.0,,0.0,0.0,0.0,282,RO_F_20121018123247776,RO_S_20121018123531818,Tescani Beds,Saline Aquifer with hydrocarbon fields,Neogene,Romania
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,283,RS_F_20121114151133578,RS_S_20121114152455984,Northern Backa,Saline Aquifer without hydrocarbon fields,Neogene,Serbia and Montenegro
0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,284,RS_F_20121114154332296,RS_S_20121114154530656,SE EDGE of Panonian basin,Saline Aquifer without hydrocarbon fields,Neogene,Serbia and Montenegro
0.0,2.9,0.0,Pore vol and storage eff coefficient,0.0,2.9,0.0,,2.9,0.0,0.0,285,SI_F_20120925121137550,SI_S_20120926100411894,KRP-2,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,1.74,0.0,Pore vol and storage eff coefficient,0.0,1.74,0.0,,1.74,0.0,0.0,286,SI_F_20120925121137550,SI_S_20120926104355270,KRP-3,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,2.25,0.0,Pore vol and storage eff coefficient,0.0,2.25,0.0,,2.25,0.0,0.0,287,SI_F_20120925121137550,SI_S_20120926104551490,KRP-4,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,14.5,0.0,Pore vol and storage eff coefficient,0.0,14.5,0.0,,14.5,0.0,0.0,288,SI_F_20120925121137550,SI_S_20120926105159709,KRP-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,4.61,0.0,Pore vol and storage eff coefficient,0.0,4.608,0.0,,4.608,0.0,0.0,289,SI_F_20120926104844546,SI_S_20120926105417972,LJB-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,1.0,0.0,Pore vol and storage eff coefficient,0.0,0.996875,0.0,,0.996875,0.0,0.0,290,SI_F_20120926104844546,SI_S_20120926105544458,LJB-2,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,2.32,0.0,Pore vol and storage eff coefficient,0.0,2.322,0.0,,2.322,0.0,0.0,291,SI_F_20120926105715073,SI_S_20120926105849720,VIP-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,5.42,0.0,Pore vol and storage eff coefficient,0.0,5.417999999999998,0.0,,5.417999999999998,0.0,0.0,292,SI_F_20120926105715073,SI_S_20120926110033985,VIP-2,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,9.07,0.0,Pore vol and storage eff coefficient,0.0,9.072,0.0,,9.072,0.0,0.0,293,SI_F_20120926105715073,SI_S_20120926111547393,VIP-3,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,15.12,0.0,Pore vol and storage eff coefficient,0.0,15.12,0.0,,15.12,0.0,0.0,294,SI_F_20120926105715073,SI_S_20120926120210146,VIP-4,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,34.02,0.0,Pore vol and storage eff coefficient,0.0,34.02,0.0,,34.02,0.0,0.0,295,SI_F_20120926105715073,SI_S_20120926120324643,VIP-5,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,4.44,0.0,Pore vol and storage eff coefficient,0.0,4.44,0.0,,4.44,0.0,0.0,296,SI_F_20120926120910106,SI_S_20120926121006363,SLG-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,2.73,0.0,Pore vol and storage eff coefficient,0.0,2.73,0.0,,2.73,0.0,0.0,297,SI_F_20120926120910106,SI_S_20120926121129572,SLG-2,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,3.35,0.0,Pore vol and storage eff coefficient,0.0,3.348,0.0,,3.348,0.0,0.0,298,SI_F_20120926121343161,SI_S_20120926121358561,SAV-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,2.79,0.0,Pore vol and storage eff coefficient,0.0,2.79,0.0,,2.79,0.0,0.0,299,SI_F_20120926121343161,SI_S_20120926121517860,SAV-2,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,2.73,0.0,Pore vol and storage eff coefficient,0.0,2.73,0.0,,2.73,0.0,0.0,300,SI_F_20120926121645377,SI_S_20120926121700856,MBR-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,8.21,0.0,Pore vol and storage eff coefficient,0.0,8.208,0.0,,8.208,0.0,0.0,301,SI_F_20120926121645377,SI_S_20120926121826064,MBR-2,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,6.09,0.0,Pore vol and storage eff coefficient,0.0,6.09,0.0,,6.09,0.0,0.0,302,SI_F_20120926121645377,SI_S_20120926121938362,MBR-3,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,2.39,0.0,Pore vol and storage eff coefficient,0.0,2.392,0.0,,2.392,0.0,0.0,303,SI_F_20120926121645377,SI_S_20120926122052379,MBR-4,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,1.2,0.0,Pore vol and storage eff coefficient,0.0,1.2,0.0,,1.2,0.0,0.0,304,SI_F_20120926121645377,SI_S_20120926122229914,MBR-5,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.2,0.0,Pore vol and storage eff coefficient,0.0,0.2016,0.0,,0.2016,0.0,0.0,305,SI_F_20120926121645377,SI_S_20120926122406799,MBR-6,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.12,0.0,Pore vol and storage eff coefficient,0.0,0.11658,0.0,,0.11658,0.0,0.0,306,SI_F_20120926121645377,SI_S_20120926122537044,MBR-7,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.2,0.0,Pore vol and storage eff coefficient,0.0,0.19845,0.0,,0.19845,0.0,0.0,307,SI_F_20120926121645377,SI_S_20120926122657940,MBR-8,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.14,0.0,Pore vol and storage eff coefficient,0.0,0.14112,0.0,,0.14112,0.0,0.0,308,SI_F_20120926121645377,SI_S_20120926122809919,MBR-9,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.31,0.0,Pore vol and storage eff coefficient,0.0,0.3066,0.0,,0.3066,0.0,0.0,309,SI_F_20120926121645377,SI_S_20120926122934609,MBR-10,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,1.48,0.0,Pore vol and storage eff coefficient,0.0,1.4784,0.0,,1.4784,0.0,0.0,310,SI_F_20120926123106439,SI_S_20120926123239198,PMU-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,1.97,0.0,Pore vol and storage eff coefficient,0.0,1.968,0.0,,1.968,0.0,0.0,311,SI_F_20120926123106439,SI_S_20120926123410526,PMU-2,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,3.47,0.0,Pore vol and storage eff coefficient,0.0,3.465,0.0,,3.465,0.0,0.0,312,SI_F_20120926123106439,SI_S_20120926123524124,PMU-3,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.84,0.0,Pore vol and storage eff coefficient,0.0,0.84,0.0,,0.84,0.0,0.0,313,SI_F_20120926123106439,SI_S_20120926123844576,PMU-5,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.56,0.0,Pore vol and storage eff coefficient,0.0,0.55692,0.0,,0.55692,0.0,0.0,314,SI_F_20120926123106439,SI_S_20120926123954533,PMU-6,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,0.44,0.0,Pore vol and storage eff coefficient,0.0,0.44352,0.0,,0.44352,0.0,0.0,315,SI_F_20120926123106439,SI_S_20120926124118938,PMU-7,Saline Aquifer without hydrocarbon fields,,Slovenia
0.0,11.95,0.0,Pore vol and storage eff coefficient,0.0,11.952,0.0,,11.952,0.0,0.0,316,SI_F_20120926124314882,SI_S_20120926124356470,ILB-1,Saline Aquifer without hydrocarbon fields,,Slovenia
0.7,1.75,3.5,Pore vol and storage eff coefficient limited by trap vol,0.0,1.728,0.0,Method 1,1.728,0.0,0.0,317,SI_F_20120926161118847,SI_S_20120926161310440,Unit 1 - Petisovci sandst.,Saline Aquifer with hydrocarbon fields,Neogene,Slovenia
0.15,0.39,0.75,Pore vol and storage eff coefficient limited by trap vol,0.0,0.39,0.0,Method 1,0.39,0.0,0.0,318,SI_F_20120926161118847,SI_S_20120926161616689,Unit 2 - Lovaszi sandst.,Saline Aquifer with hydrocarbon fields,Neogene,Slovenia
0.1,0.26,0.52,Pore vol and storage eff coefficient limited by trap vol,0.0,0.2592,0.0,Method 1,0.2592,0.0,0.0,319,SI_F_20120926161118847,SI_S_20120926161627048,Unit 3 - Mid.Ratka sandst.,Saline Aquifer with hydrocarbon fields,Neogene,Slovenia
1.27,3.17,6.34,Pore vol and storage eff coefficient limited by trap vol,0.0,3.170475000000001,0.0,Method 1,3.170475000000001,0.0,0.0,320,SI_F_20120926161118847,SI_S_20120927091741075,Unit 4 - Upp.Ratka sandst.,,Neogene,Slovenia
0.0,0.28,0.0,Pore vol and storage eff coefficient,0.0,0.28458,0.0,,0.28458,0.0,0.0,321,SI_F_20120926123106439,SI_S_20120927111935714,PMU-4,Saline Aquifer without hydrocarbon fields,,Slovenia
181.0,500.0,1361.0,Pore vol and storage eff coefficient,22.932,496.7424,2449.44,Method 1,496.7424,0.0,0.0,322,SK_F_20121004130547281,SK_S_20121004130857921,Danube basin Pannonian SU,Saline Aquifer without hydrocarbon fields,Neogene,Slovakia
1089.0,5000.0,8165.0,Pore vol and storage eff coefficient,196.1856,784.7424000000002,1889.7536,Method 1,784.7424000000002,0.0,0.0,323,SK_F_20121005090533390,SK_S_20121005090639203,Danube basin Pontian SU,Saline Aquifer without hydrocarbon fields,Neogene,Slovakia
900.0,1500.0,2939.0,Pore vol and storage eff coefficient,78.3288,169.0416,311.2512000000001,Method 1,169.0416,0.0,0.0,324,SK_F_20121005094655531,SK_S_20121005095224765,TransCaarpathian basin Sarmathian SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
51.0,223.0,519.0,Pore vol and storage eff coefficient,51.01056,223.1712,519.552,Method 1,223.1712,0.0,0.0,325,SK_F_20121005103339437,SK_S_20121005103656390,TransCarpathian basin Pannonian SU,Saline Aquifer without hydrocarbon fields,Neogene,Slovakia
13.0,50.0,150.0,Pore vol and storage eff coefficient,108.864,79.37999999999998,205.632,Method 1,79.37999999999998,0.0,0.0,326,SK_F_20121005110702187,SK_S_20121005111837109,Bzovík Mezozoic SU,Saline Aquifer without hydrocarbon fields,Triassic,Slovakia
0.5,1.0,1.5,Pore vol and compressibility limited by traps,0.222075,0.756,1.31473125,Method 1,0.756,0.0,0.0,327,SK_F_20121023085542453,SK_S_20121023101939826,Lipany SU,Saline Aquifer with hydrocarbon fields,Paleogene,Slovakia
2.0,2.49,3.1,Pore vol and storage eff coefficient,0.04032,0.4536,1.6128,Method 2,0.4536,0.0,0.0,328,SK_F_20121023115656561,SK_S_20121023120917842,Ivanka - Golianovo SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.061,0.1,0.12,Pore vol and storage eff coefficient,0.1512,1.086624,2.54016,Method 1,1.086624,0.0,0.0,329,SK_F_20121023122726311,SK_S_20121023123627295,Horna Krupa SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.05,0.078,0.12,Pore vol and storage eff coefficient,0.08064,1.17936,4.79808,Method 1,1.17936,0.0,0.0,330,SK_F_20121023124959451,SK_S_20121023125655483,Cifer SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
3.1,3.51,4.2,Pore vol and storage eff coefficient,0.1701,1.134,3.24576,Method 1,1.134,0.0,0.0,331,SK_F_20121023123112545,SK_S_20121023131759451,Samorin SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
1.5,1.98,2.5,Pore vol and storage eff coefficient,0.2016,0.756,1.5876,Method 1,0.756,0.0,0.0,332,SK_F_20121005103210921,SK_S_20121023133904373,Sered SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.2,0.229,0.5,Pore vol and storage eff coefficient,0.197568,0.9072,2.095632,Method 1,0.9072,0.0,0.0,333,SK_F_20121023133144576,SK_S_20121023135731264,Nizna SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.3,0.39,0.5,Pore vol and storage eff coefficient,0.095256,0.6048,1.571724,Method 1,0.668052,0.063252,0.0,334,SK_F_20121023140811295,SK_S_20121023141256670,Spacince SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.15,0.191,0.25,Pore vol and storage eff coefficient,0.0,1.48176,0.0,Method 2,1.48176,0.0,0.0,335,SK_F_20121023144954920,SK_S_20121023145640217,Trakovice SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.31,0.368,0.4,Pore vol and storage eff coefficient,0.09072,0.441,0.9072,Method 1,0.441,0.0,0.0,336,SK_F_20121024083207078,SK_S_20121024084226093,Madunice SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
4.0,5.3,6.1,Pore vol and storage eff coefficient,0.18144,0.98784,1.8144,Method 1,0.98784,0.0,0.0,337,SK_F_20121024090533046,SK_S_20121024091102859,Banovce nad Ondavou SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.5,0.781,1.0,Pore vol and storage eff coefficient,0.126,0.63504,1.714608,Method 1,0.63504,0.0,0.0,338,SK_F_20121024092048437,SK_S_20121024092408203,Kravany SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
3.5,4.2,5.0,Pore vol and storage eff coefficient,0.477456,1.75392,6.984499200000003,Method 1,1.75392,0.0,0.0,339,SK_F_20121024093127750,SK_S_20121024093609046,Ptruksa SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.8,1.06,1.3,Pore vol and storage eff coefficient,0.06048,0.5292,1.3716864,Method 1,0.5292,0.0,0.0,340,SK_F_20121024094540968,SK_S_20121024111548968,Rakovec nad Ondavou SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
10.0,15.2,20.0,Pore vol and storage eff coefficient,0.2079,1.8711,6.652800000000001,Method 1,1.8711,0.0,0.0,341,SK_F_20121024131353671,SK_S_20121024131745453,Senne SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
11.0,14.5,18.0,Pore vol and storage eff coefficient,0.57888,2.5728,6.5124,Method 1,2.5728,0.0,0.0,342,SK_F_20121024132616781,SK_S_20121024133106046,Stretava SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
0.8,1.12,1.5,Pore vol and storage eff coefficient,0.198,0.81,2.457,Method 1,0.81,0.0,0.0,343,SK_F_20121024134308890,SK_S_20121024134817625,Trebisov SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
3.5,4.6,5.7,Pore vol and storage eff coefficient,0.7947072,2.731806,5.63706,Method 1,2.731806,0.0,0.0,344,SK_F_20121024140106828,SK_S_20121024140543921,Trhoviste - Pozdisovce SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
2.55,3.16,3.78,Pore vol and storage eff coefficient,0.199584,0.5292,1.1757312,Method 1,0.5292,0.0,0.0,345,SK_F_20121024142128734,SK_S_20121024142727500,Visnov SU,Saline Aquifer with hydrocarbon fields,Neogene,Slovakia
